Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
GLOB,LGNPC_Merged_Lt,"lgnpcmgTashpiHealing",,0x3010001,0,,,,""
GLOB,LGNPC_Merged_Lt,"lgnpcfqChaloneTown",,0x3010002,1,,,,""
ALCH,LGNPC_Merged_Lt,"0lgnpcUfqUbrainUbooster",,0x3010003,2,,,,""
ALCH,LGNPC_Merged_Lt,"0lgnpcUfqUdispel",,0x3010004,3,,,,""
ALCH,LGNPC_Merged_Lt,"0lgnpcUfqUfortifyUattack",,0x3010005,4,,,,""
ALCH,LGNPC_Merged_Lt,"0lgnpcUfqUhoptoad",,0x3010006,5,,,,""
ALCH,LGNPC_Merged_Lt,"0lgnpcUfqUlevitation",,0x3010007,6,,,,""
CELL,LGNPC_Merged_Lt,"ClutterSWarehouseSTSEverythingSMustSGo!",,0x3010008,7,,,,""
CELL,LGNPC_Merged_Lt,"VivecVSRedoranSScoutS&SDrillmaster",,0x3010009,8,,,,""
SCPT,LGNPC_Merged_Lt,"lgnpcUfqUJRashaCureScript",,0x301000a,9,,,,"#QUEST"
SCPT,LGNPC_Merged_Lt,"lgnpcUfqUJRashaRumorsScript",,0x301000b,10,,,,"#QUEST"
SCPT,LGNPC_Merged_Lt,"lgnpcUmgUTashpiAshibaelHealingScript",,0x301000c,11,,,,"#QUEST"
QUST,LGNPC_Merged_Lt,"mwlgnpcUfqUJRashaCureScriptQuest",,0x301000d,12,,,,""
QUST,LGNPC_Merged_Lt,"mwlgnpcUfqUJRashaRumorsScriptQuest",,0x301000e,13,,,,""
QUST,LGNPC_Merged_Lt,"mwlgnpcUmgUTashpiAshibaelHealingScriptQuest",,0x301000f,14,,,,""
QUST,LGNPC_Merged_Lt,"mwtuscglobalulooptrscriptquest",,0x3010010,15,,,,""
INFO,LGNPC_Merged_Lt,"info#172141517150206640",,0x3010011,16,,,,""
INFO,LGNPC_Merged_Lt,"info#813618267757831906",,0x3010012,17,,,,""
INFO,LGNPC_Merged_Lt,"info#15223863269706031",,0x3010013,18,,,,""
INFO,LGNPC_Merged_Lt,"info#94922772149110340",,0x3010014,19,,,,""
INFO,LGNPC_Merged_Lt,"info#17914262893009510600",,0x3010015,20,,,,""
INFO,LGNPC_Merged_Lt,"info#31924305276859897",,0x3010016,21,,,,""
INFO,LGNPC_Merged_Lt,"info#991732062754510218",,0x3010017,22,,,,""
INFO,LGNPC_Merged_Lt,"info#20653245742512929993",,0x3010018,23,,,,""
INFO,LGNPC_Merged_Lt,"info#8415277441967517853",,0x3010019,24,,,,""
INFO,LGNPC_Merged_Lt,"info#1133372302389010659",,0x301001a,25,,,,""
INFO,LGNPC_Merged_Lt,"info#3235911778716529944",,0x301001b,26,,,,""
INFO,LGNPC_Merged_Lt,"info#521717061594118276",,0x301001c,27,,,,""
INFO,LGNPC_Merged_Lt,"info#3095914232799624146",,0x301001d,28,,,,""
INFO,LGNPC_Merged_Lt,"info#2202720898118406834",,0x301001e,29,,,,""
INFO,LGNPC_Merged_Lt,"info#190456011222423933",,0x301001f,30,,,,""
INFO,LGNPC_Merged_Lt,"info#7688118441356216550",,0x3010020,31,,,,""
INFO,LGNPC_Merged_Lt,"info#13066388202924070",,0x3010021,32,,,,""
INFO,LGNPC_Merged_Lt,"info#231722366316128974",,0x3010022,33,,,,""
INFO,LGNPC_Merged_Lt,"info#2271547762586621823",,0x3010023,34,,,,""
INFO,LGNPC_Merged_Lt,"info#5099237322597030616",,0x3010024,35,,,,""
INFO,LGNPC_Merged_Lt,"info#1543222309209282982",,0x3010025,36,,,,""
INFO,LGNPC_Merged_Lt,"info#21536188912856625384",,0x3010026,37,,,,""
INFO,LGNPC_Merged_Lt,"info#10939107963144925592",,0x3010027,38,,,,""
INFO,LGNPC_Merged_Lt,"info#254391749395415695",,0x3010028,39,,,,""
INFO,LGNPC_Merged_Lt,"info#480827602284619692",,0x3010029,40,,,,""
INFO,LGNPC_Merged_Lt,"info#237285999261727636",,0x301002a,41,,,,""
INFO,LGNPC_Merged_Lt,"info#26172933251156005",,0x301002b,42,,,,""
INFO,LGNPC_Merged_Lt,"info#1375412049137515701",,0x301002c,43,,,,""
